game_id,game_pk,game_date,season,game_type,status,home_team,away_team,home_score,away_score,venue_name,weather_condition,weather_temp,wind,attendance,game_duration_minutes,home_at_bats,home_runs,home_hits,home_doubles,home_triples,home_home_runs,home_rbi,home_walks,home_strikeouts,home_stolen_bases,away_at_bats,away_runs,away_hits,away_doubles,away_triples,away_home_runs,away_rbi,away_walks,away_strikeouts,away_stolen_bases,home_innings_pitched,home_hits_allowed,home_runs_allowed,home_earned_runs,home_pitching_walks,home_pitching_strikeouts,home_home_runs_allowed,away_innings_pitched,away_hits_allowed,away_runs_allowed,away_earned_runs,away_pitching_walks,away_pitching_strikeouts,away_home_runs_allowed
7577,633333,2021-07-07,2021,R,Final,Miami Marlins,Los Angeles Dodgers,9,6,loanDepot park,,,,,,34,9,9,1,0,4,9,4,12,2,37,6,10,2,0,4,6,1,13,0,8.3,10,6,6,1,13,4,7.5,9,9,8,4,12,4
7570,633335,2021-07-07,2021,R,Final,Minnesota Twins,Chicago White Sox,1,6,Target Field,,,,,,33,1,6,1,0,1,1,3,9,0,37,6,15,6,1,1,6,2,8,1,8.3,15,6,6,2,8,1,8.3,6,1,1,3,9,1
7567,633339,2021-07-07,2021,R,Final,Tampa Bay Rays,Cleveland Guardians,8,1,Tropicana Field,,,,,,25,8,7,2,0,3,8,2,9,1,25,1,4,1,0,1,1,1,8,0,7.0,4,1,1,1,8,1,4.6,7,8,8,2,9,3
7574,633342,2021-07-07,2021,R,Final,New York Mets,Milwaukee Brewers,0,5,Citi Field,,,,,,22,0,3,0,0,0,0,3,6,0,27,5,7,0,0,3,5,3,9,0,6.3,7,5,5,3,9,3,7.0,3,0,0,3,6,0
7581,633347,2021-07-07,2021,R,Final,San Francisco Giants,St. Louis Cardinals,5,2,Oracle Park,,,,,,32,5,8,3,0,1,5,8,7,1,33,2,7,3,0,0,2,2,7,0,9.0,7,2,2,2,7,0,5.9,8,5,5,8,7,1
7571,633349,2021-07-07,2021,R,Final,Texas Rangers,Detroit Tigers,3,5,Globe Life Field,,,,,,35,3,9,1,0,2,3,2,8,0,35,5,10,0,0,1,5,5,11,0,8.299999999999999,10,5,5,5,11,1,9.0,9,3,3,2,8,2
7580,633355,2021-07-07,2021,R,Final,Arizona Diamondbacks,Colorado Rockies,6,4,Chase Field,,,,,,32,6,9,1,0,1,6,2,6,0,35,4,10,1,0,1,3,2,6,1,9.0,10,4,3,2,6,1,7.3,9,6,6,2,6,1
7568,633360,2021-07-07,2021,R,Final,Tampa Bay Rays,Cleveland Guardians,4,0,Tropicana Field,,,,,,25,4,7,3,0,0,4,3,5,0,21,0,0,0,0,0,0,2,8,0,6.3,0,0,0,2,8,0,5.3,7,4,4,3,5,0
7582,633362,2021-07-07,2021,R,Final,San Diego Padres,Washington Nationals,5,15,Petco Park,,,,,,38,5,11,2,0,2,5,5,9,0,45,15,17,5,0,1,15,3,3,0,9.0,17,15,13,3,3,1,8.3,11,5,5,5,9,2
7579,633368,2021-07-07,2021,R,Final,Houston Astros,Athletics,4,3,Minute Maid Park,,,,,,29,4,4,0,0,2,4,0,7,0,32,3,5,1,0,2,2,4,10,1,9.0,5,3,3,4,10,2,7.300000000000001,4,4,3,0,7,2
7583,633371,2021-07-07,2021,R,Final,Seattle Mariners,New York Yankees,4,5,T-Mobile Park,,,,,,30,4,4,0,0,1,3,3,11,0,37,5,10,4,0,1,5,3,8,0,9.0,10,5,5,3,8,1,8.3,4,4,4,3,11,1
7578,633375,2021-07-07,2021,R,Final,Chicago Cubs,Philadelphia Phillies,8,3,Wrigley Field,,,,,,35,8,10,1,1,0,8,1,7,0,33,3,6,1,0,1,3,2,8,0,8.3,6,3,3,2,8,1,7.3,10,8,5,1,7,0
7572,633383,2021-07-07,2021,R,Final,Kansas City Royals,Cincinnati Reds,2,5,Kauffman Stadium,,,,,,33,2,8,0,0,0,1,4,8,1,39,5,13,3,0,0,5,1,9,1,9.0,13,5,5,1,9,0,8.3,8,2,2,4,8,0
7575,633385,2021-07-07,2021,R,Final,Los Angeles Angels,Boston Red Sox,5,4,Angel Stadium,,,,,,34,5,11,0,0,3,5,0,9,0,35,4,9,2,1,0,4,2,10,0,8.299999999999999,9,4,4,2,10,0,8.0,11,5,5,0,9,3
7573,633395,2021-07-07,2021,R,Final,New York Mets,Milwaukee Brewers,4,3,Citi Field,,,,,,29,4,8,2,0,1,4,1,10,0,27,3,4,0,0,2,3,2,12,1,8.0,4,3,2,2,12,2,6.3,8,4,3,1,10,1
7587,633315,2021-07-08,2021,R,Final,Seattle Mariners,New York Yankees,4,0,T-Mobile Park,,,,,,29,4,5,0,0,3,4,2,10,1,27,0,1,1,0,0,0,0,10,0,9.0,1,0,0,0,10,0,7.3,5,4,4,2,10,3
7584,633334,2021-07-08,2021,R,Final,Miami Marlins,Los Angeles Dodgers,1,6,loanDepot park,,,,,,34,1,8,0,0,1,1,2,11,0,39,6,11,1,0,0,4,2,7,1,9.0,11,6,3,2,7,0,9.0,8,1,1,2,11,1
7592,633343,2021-07-08,2021,R,Final,San Diego Padres,Washington Nationals,9,8,Petco Park,,,,,,37,9,11,3,0,2,9,2,9,1,37,8,11,2,0,2,8,2,7,1,9.0,11,8,8,2,7,2,6.800000000000001,11,9,9,2,9,2
7591,633351,2021-07-08,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,5,3,American Family Field,,,,,,30,5,8,3,0,1,5,6,7,1,33,3,6,1,0,0,1,4,12,0,8.299999999999999,6,3,0,4,12,0,6.6,8,5,5,6,7,1
7585,633354,2021-07-08,2021,R,Final,Houston Astros,Athletics,1,2,Minute Maid Park,,,,,,31,1,6,2,0,0,1,2,10,0,36,2,8,3,0,0,2,2,10,0,9.0,8,2,2,2,10,0,8.3,6,1,1,2,10,0
7590,633359,2021-07-08,2021,R,Final,Minnesota Twins,Detroit Tigers,5,3,Target Field,,,,,,29,5,6,0,0,2,4,2,8,0,33,3,8,1,0,1,3,1,10,0,9.0,8,3,3,1,10,1,8.0,6,5,3,2,8,2
7586,633392,2021-07-08,2021,R,Final,Arizona Diamondbacks,Colorado Rockies,3,9,Chase Field,,,,,,34,3,7,1,0,1,2,3,8,0,41,9,13,5,0,0,8,3,8,0,9.0,13,9,9,3,8,0,9.0,7,3,3,3,8,1
7589,633397,2021-07-08,2021,R,Final,Chicago Cubs,Philadelphia Phillies,0,8,Wrigley Field,,,,,,30,0,5,0,0,0,0,3,9,1,37,8,11,2,0,4,7,4,8,2,9.0,11,8,8,4,8,4,9.0,5,0,0,3,9,0
7588,633409,2021-07-08,2021,R,Final,Cleveland Guardians,Kansas City Royals,7,4,Progressive Field,,,,,,34,7,9,2,0,3,7,6,9,0,34,4,8,3,0,3,4,1,11,1,9.0,8,4,4,1,11,3,8.2,9,7,7,6,9,3
7598,633308,2021-07-09,2021,R,Final,New York Mets,Pittsburgh Pirates,13,4,Citi Field,,,,,,34,13,10,1,0,4,13,4,13,0,34,4,9,3,0,1,4,7,3,1,9.0,9,4,4,7,3,1,7.3,10,13,13,4,13,4
7607,633320,2021-07-09,2021,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,2,5,Dodger Stadium,,,,,,32,2,5,2,0,1,2,3,7,0,36,5,8,2,0,1,5,7,11,2,8.3,8,5,3,7,11,1,8.299999999999999,5,2,2,3,7,1
7606,633322,2021-07-09,2021,R,Final,San Francisco Giants,Washington Nationals,5,3,Oracle Park,,,,,,33,5,10,1,0,3,5,1,5,0,35,3,11,1,1,0,3,4,8,0,8.3,11,3,3,4,8,0,7.300000000000001,10,5,5,1,5,3
7601,633336,2021-07-09,2021,R,Final,Miami Marlins,Atlanta Braves,0,5,loanDepot park,,,,,,28,0,2,0,0,0,0,3,10,0,37,5,10,4,1,1,5,5,9,0,9.0,10,5,5,5,9,1,9.0,2,0,0,3,10,0
7599,633338,2021-07-09,2021,R,Final,Tampa Bay Rays,Toronto Blue Jays,7,1,Tropicana Field,,,,,,33,7,8,3,0,0,7,5,16,1,32,1,5,1,0,0,1,3,14,1,9.0,5,1,1,3,14,0,6.6000000000000005,8,7,6,5,16,0
7609,633341,2021-07-09,2021,R,Final,Seattle Mariners,Los Angeles Angels,7,3,T-Mobile Park,,,,,,33,7,8,2,0,1,7,6,8,0,36,3,10,1,1,2,3,1,6,0,8.3,10,3,3,1,6,2,6.6,8,7,5,6,8,1
7602,633345,2021-07-09,2021,R,Final,Texas Rangers,Athletics,3,2,Globe Life Field,,,,,,27,3,5,0,0,0,3,2,9,0,32,2,7,2,0,0,2,4,7,0,8.3,7,2,2,4,7,0,8.0,5,3,3,2,9,0
7604,633348,2021-07-09,2021,R,Final,Houston Astros,New York Yankees,0,4,Minute Maid Park,,,,,,30,0,3,2,0,0,0,2,6,0,38,4,12,4,0,0,4,1,6,1,8.3,12,4,4,1,6,0,8.3,3,0,0,2,6,0
7600,633357,2021-07-09,2021,R,Final,Boston Red Sox,Philadelphia Phillies,11,5,Fenway Park,,,,,,38,11,14,4,0,3,11,7,8,0,35,5,9,1,1,0,5,2,10,0,9.0,9,5,5,2,10,0,6.6,14,11,11,7,8,3
7595,633365,2021-07-09,2021,R,Final,Chicago Cubs,St. Louis Cardinals,10,5,Wrigley Field,,,,,,35,10,12,4,0,1,10,7,8,0,38,5,10,3,0,1,5,3,5,0,7.6,10,5,5,3,5,1,6.6,12,10,10,7,8,1
7603,633366,2021-07-09,2021,R,Final,Minnesota Twins,Detroit Tigers,4,2,Target Field,,,,,,27,4,4,0,1,0,4,4,5,0,33,2,8,0,0,1,2,2,12,0,8.3,8,2,2,2,12,1,7.3,4,4,4,4,5,0
7608,633367,2021-07-09,2021,R,Final,San Diego Padres,Colorado Rockies,4,2,Petco Park,,,,,,31,4,10,3,0,0,4,4,5,0,30,2,4,2,0,0,2,5,10,1,7.6000000000000005,4,2,2,5,10,0,8.0,10,4,4,4,5,0
7597,633373,2021-07-09,2021,R,Final,Cleveland Guardians,Kansas City Royals,2,1,Progressive Field,,,,,,28,2,5,0,0,1,2,4,10,1,31,1,4,1,0,1,1,1,12,0,9.0,4,1,1,1,12,1,7.3,5,2,2,4,10,1
7596,633377,2021-07-09,2021,R,Final,Baltimore Orioles,Chicago White Sox,1,12,Oriole Park at Camden Yards,,,,,,34,1,7,2,0,1,1,1,6,0,41,12,15,5,0,2,12,8,9,0,8.3,15,12,9,8,9,2,9.0,7,1,1,1,6,1
7605,633407,2021-07-09,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,0,2,American Family Field,,,,,,30,0,7,3,0,0,0,3,7,0,32,2,7,3,0,0,2,5,9,0,9.0,7,2,2,5,9,0,9.0,7,0,0,3,7,0
7625,633288,2021-07-10,2021,R,Final,Seattle Mariners,Los Angeles Angels,2,0,T-Mobile Park,,,,,,30,2,7,0,1,0,2,4,6,0,29,0,3,0,0,0,0,2,10,0,9.0,3,0,0,2,10,0,7.3,7,2,2,4,6,0
7611,633289,2021-07-10,2021,R,Final,Minnesota Twins,Detroit Tigers,9,4,Target Field,,,,,,34,9,10,0,0,2,7,4,9,1,32,4,7,1,0,2,4,2,9,1,8.3,7,4,4,2,9,2,5.9,10,9,7,4,9,2
7610,633293,2021-07-10,2021,R,Final,Tampa Bay Rays,Toronto Blue Jays,5,2,Tropicana Field,,,,,,29,5,7,1,0,3,5,5,12,1,32,2,6,3,0,1,2,4,9,1,8.3,6,2,2,4,9,1,6.6000000000000005,7,5,5,5,12,3
7612,633294,2021-07-10,2021,R,Final,San Francisco Giants,Washington Nationals,10,4,Oracle Park,,,,,,37,10,14,3,0,1,10,6,10,1,34,4,8,2,1,0,3,1,8,0,9.0,8,4,4,1,8,0,6.6000000000000005,14,10,5,6,10,1
7615,633295,2021-07-10,2021,R,Final,New York Mets,Pittsburgh Pirates,2,6,Citi Field,,,,,,28,2,7,0,0,1,2,0,5,0,29,6,9,2,0,2,6,3,8,1,7.0,9,6,6,3,8,2,7.0,7,2,2,0,5,1
7624,633301,2021-07-10,2021,R,Final,San Diego Padres,Colorado Rockies,0,3,Petco Park,,,,,,30,0,5,2,0,0,0,1,10,0,34,3,8,1,0,0,3,5,8,3,8.299999999999999,8,3,2,5,8,0,9.0,5,0,0,1,10,0
7621,633304,2021-07-10,2021,R,Final,Houston Astros,New York Yankees,0,1,Minute Maid Park,,,,,,29,0,3,0,0,0,0,2,12,1,32,1,6,1,0,1,1,3,9,0,9.0,6,1,1,3,9,1,9.0,3,0,0,2,12,0
7623,633311,2021-07-10,2021,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,22,1,Dodger Stadium,,,,,,44,22,21,2,1,8,22,8,4,0,31,1,4,1,0,1,1,2,11,0,9.0,4,1,1,2,11,1,7.3,21,22,19,8,4,8
7618,633312,2021-07-10,2021,R,Final,Miami Marlins,Atlanta Braves,4,5,loanDepot park,,,,,,38,4,11,1,0,1,4,1,10,1,33,5,7,3,0,1,5,3,11,1,8.3,7,5,4,3,11,1,9.0,11,4,4,1,10,1
7622,633313,2021-07-10,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,3,4,American Family Field,,,,,,31,3,7,2,0,1,3,5,5,1,31,4,5,0,0,2,4,3,13,1,9.0,5,4,4,3,13,2,8.3,7,3,3,5,5,1
7613,633316,2021-07-10,2021,R,Final,Texas Rangers,Athletics,4,8,Globe Life Field,,,,,,36,4,6,1,0,2,4,9,10,2,41,8,9,2,0,4,7,1,10,1,9.6,9,8,6,1,10,4,10.3,6,4,3,9,10,2
7619,633317,2021-07-10,2021,R,Final,Cleveland Guardians,Kansas City Royals,14,6,Progressive Field,,,,,,38,14,17,4,0,4,13,2,7,2,35,6,9,0,0,2,6,3,4,0,8.3,9,6,3,3,4,2,6.6,17,14,14,2,7,4
7616,633326,2021-07-10,2021,R,Final,New York Mets,Pittsburgh Pirates,4,2,Citi Field,,,,,,24,4,6,1,0,1,4,7,6,0,26,2,5,0,0,1,2,4,10,0,6.3,5,2,2,4,10,1,6.0,6,4,4,7,6,1
7617,633344,2021-07-10,2021,R,Final,Boston Red Sox,Philadelphia Phillies,2,11,Fenway Park,,,,,,30,2,4,1,0,1,1,4,7,0,38,11,13,3,0,2,11,6,8,0,7.6000000000000005,13,11,11,6,8,2,8.299999999999999,4,2,2,4,7,1
7614,633350,2021-07-10,2021,R,Final,Baltimore Orioles,Chicago White Sox,3,8,Oriole Park at Camden Yards,,,,,,34,3,8,1,0,0,3,5,14,0,38,8,13,5,0,1,8,5,9,0,8.3,13,8,8,5,9,1,7.6,8,3,3,5,14,0
7620,633356,2021-07-10,2021,R,Final,Chicago Cubs,St. Louis Cardinals,0,6,Wrigley Field,,,,,,32,0,6,1,0,0,0,2,10,0,38,6,11,0,0,3,6,3,7,2,8.299999999999999,11,6,6,3,7,3,9.0,6,0,0,2,10,0
7628,633270,2021-07-11,2021,R,Final,Tampa Bay Rays,Toronto Blue Jays,1,3,Tropicana Field,,,,,,30,1,3,1,0,1,1,1,11,0,31,3,6,0,0,1,3,3,5,0,9.0,6,3,3,3,5,1,9.0,3,1,1,1,11,1
7633,633274,2021-07-11,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,1,3,American Family Field,,,,,,30,1,5,0,0,0,1,6,11,1,37,3,12,1,0,0,3,2,10,0,8.3,12,3,3,2,10,0,7.6,5,1,1,6,11,0
7635,633279,2021-07-11,2021,R,Final,San Francisco Giants,Washington Nationals,3,1,Oracle Park,,,,,,30,3,8,1,0,1,3,4,11,0,30,1,5,1,0,0,0,3,12,0,9.0,5,1,1,3,12,0,8.0,8,3,3,4,11,1
7626,633282,2021-07-11,2021,R,Final,Baltimore Orioles,Chicago White Sox,5,7,Oriole Park at Camden Yards,,,,,,34,5,5,0,0,2,5,4,14,1,35,7,8,1,0,3,7,5,11,0,8.6,8,7,6,5,11,3,9.3,5,5,4,4,14,2
7634,633297,2021-07-11,2021,R,Final,Texas Rangers,Athletics,1,4,Globe Life Field,,,,,,31,1,5,1,0,0,1,2,4,1,33,4,6,1,0,4,4,0,5,0,9.0,6,4,4,0,5,4,9.0,5,1,1,2,4,0
7636,633302,2021-07-11,2021,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,7,4,Dodger Stadium,,,,,,32,7,10,2,0,2,7,3,6,0,36,4,10,2,0,2,4,2,9,0,8.3,10,4,4,2,9,2,7.3999999999999995,10,7,6,3,6,2
7631,633307,2021-07-11,2021,R,Final,Minnesota Twins,Detroit Tigers,12,9,Target Field,,,,,,39,12,12,1,0,3,11,12,5,1,37,9,8,1,0,2,9,6,14,0,9.3,8,9,9,6,14,2,7.0,12,12,11,12,5,3
7637,633314,2021-07-11,2021,R,Final,San Diego Padres,Colorado Rockies,1,3,Petco Park,,,,,,30,1,4,1,1,0,0,4,10,2,36,3,11,2,0,2,2,1,6,0,8.3,11,3,2,1,6,2,9.0,4,1,1,4,10,0
7638,633318,2021-07-11,2021,R,Final,Seattle Mariners,Los Angeles Angels,1,7,T-Mobile Park,,,,,,30,1,4,0,0,0,1,4,6,0,36,7,11,2,0,1,6,4,7,0,7.6000000000000005,11,7,6,4,7,1,8.3,4,1,1,4,6,0
7630,633324,2021-07-11,2021,R,Final,Miami Marlins,Atlanta Braves,7,4,loanDepot park,,,,,,35,7,12,3,1,1,7,5,10,2,33,4,6,2,0,2,4,2,12,0,9.0,6,4,4,2,12,2,7.3,12,7,7,5,10,1
7627,633325,2021-07-11,2021,R,Final,New York Mets,Pittsburgh Pirates,5,6,Citi Field,,,,,,33,5,8,1,0,2,5,4,5,0,40,6,15,1,0,3,6,3,5,0,7.6000000000000005,15,6,6,3,5,3,9.0,8,5,5,4,5,2
7629,633327,2021-07-11,2021,R,Final,Boston Red Sox,Philadelphia Phillies,4,5,Fenway Park,,,,,,37,4,11,3,0,1,4,4,7,0,33,5,6,1,0,1,4,4,9,2,8.3,6,5,4,4,9,1,8.3,11,4,4,4,7,1
7632,633340,2021-07-11,2021,R,Final,Houston Astros,New York Yankees,8,7,Minute Maid Park,,,,,,34,8,10,3,0,3,8,2,6,3,34,7,8,0,0,2,6,14,12,1,8.3,8,7,6,14,12,2,8.1,10,8,8,2,6,3
7649,633263,2021-07-16,2021,R,Final,Cincinnati Reds,Milwaukee Brewers,6,11,Great American Ball Park,,,,,,32,6,7,3,0,1,6,5,6,0,40,11,12,2,0,3,8,4,14,1,7.6,12,11,11,4,14,3,9.0,7,6,5,5,6,1
7657,633264,2021-07-16,2021,R,Final,Athletics,Cleveland Guardians,5,4,Oakland Coliseum,,,,,,37,5,12,3,0,2,5,3,11,0,33,4,8,1,0,2,4,0,12,0,8.299999999999999,8,4,4,0,12,2,8.1,12,5,5,3,11,2
7650,633265,2021-07-16,2021,R,Final,Atlanta Braves,Tampa Bay Rays,6,7,Truist Park,,,,,,40,6,10,0,0,3,6,3,11,1,41,7,12,2,1,1,7,6,12,1,9.3,12,7,6,6,12,1,10.0,10,6,6,3,11,3
7648,633266,2021-07-16,2021,R,Final,Toronto Blue Jays,Texas Rangers,10,2,Sahlen Field,,,,,,34,10,10,1,0,5,10,4,6,0,33,2,6,2,0,1,2,4,12,0,8.3,6,2,2,4,12,1,8.0,10,10,10,4,6,5
7643,633283,2021-07-16,2021,R,Final,Philadelphia Phillies,Miami Marlins,5,2,Citizens Bank Park,,,,,,24,5,6,2,0,0,5,4,6,0,28,2,8,3,0,0,2,0,12,0,6.3,8,2,2,0,12,0,6.0,6,5,3,4,6,0
7653,633285,2021-07-16,2021,R,Final,St. Louis Cardinals,San Francisco Giants,2,7,Busch Stadium,,,,,,37,2,11,0,0,1,2,4,9,0,37,7,10,2,0,3,7,2,8,0,8.3,10,7,7,2,8,3,7.6000000000000005,11,2,2,4,9,1
7656,633296,2021-07-16,2021,R,Final,Arizona Diamondbacks,Chicago Cubs,1,5,Chase Field,,,,,,31,1,7,3,0,0,1,3,10,0,31,5,8,0,0,3,5,2,9,1,9.0,8,5,4,2,9,3,9.0,7,1,1,3,10,0
7646,633305,2021-07-16,2021,R,Final,Washington Nationals,San Diego Padres,8,24,Nationals Park,,,,,,37,8,12,1,1,3,8,4,5,0,50,24,22,3,1,5,23,9,7,3,7.6000000000000005,22,24,21,9,7,5,9.0,12,8,8,4,5,3
7652,633309,2021-07-16,2021,R,Final,Chicago White Sox,Houston Astros,1,7,Guaranteed Rate Field,,,,,,29,1,3,1,1,0,1,2,12,0,37,7,10,2,0,1,7,4,12,1,7.6000000000000005,10,7,7,4,12,1,9.0,3,1,1,2,12,0
7647,633310,2021-07-16,2021,R,Final,New York Yankees,Boston Red Sox,0,4,Yankee Stadium,,,,,,30,0,3,1,0,0,0,3,11,0,32,4,5,2,0,2,4,3,6,0,9.0,5,4,4,3,6,2,8.3,3,0,0,3,11,0
7654,633321,2021-07-16,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,4,10,Coors Field,,,,,,34,4,9,0,0,1,4,3,5,0,40,10,14,3,0,1,10,5,10,0,9.0,14,10,10,5,10,1,7.6000000000000005,9,4,4,3,5,1
7655,633323,2021-07-16,2021,R,Final,Los Angeles Angels,Seattle Mariners,5,6,Angel Stadium,,,,,,39,5,12,2,0,1,5,1,5,0,37,6,12,2,0,2,6,0,8,0,8.3,12,6,6,0,8,2,8.3,12,5,2,1,5,1
7651,633328,2021-07-16,2021,R,Final,Kansas City Royals,Baltimore Orioles,9,2,Kauffman Stadium,,,,,,37,9,15,5,0,0,9,4,6,0,31,2,6,1,0,1,2,1,9,0,9.0,6,2,2,1,9,1,8.0,15,9,8,4,6,0
7645,633346,2021-07-16,2021,R,Final,Pittsburgh Pirates,New York Mets,4,1,PNC Park,,,,,,33,4,11,0,0,2,4,1,7,0,29,1,3,1,0,0,1,8,7,0,8.3,3,1,0,8,7,0,8.0,11,4,4,1,7,2
7644,633447,2021-07-16,2021,R,Final,Philadelphia Phillies,Miami Marlins,0,7,Citizens Bank Park,,,,,,24,0,2,1,0,0,0,3,8,0,30,7,8,3,0,2,7,2,9,0,6.300000000000001,8,7,6,2,9,2,7.0,2,0,0,3,8,0
7667,633248,2021-07-17,2021,R,Final,Kansas City Royals,Baltimore Orioles,4,8,Kauffman Stadium,,,,,,34,4,9,1,0,0,3,2,7,0,37,8,11,2,1,0,8,4,7,0,9.0,11,8,8,4,7,0,8.3,9,4,4,2,7,0
7668,633253,2021-07-17,2021,R,Final,Cincinnati Reds,Milwaukee Brewers,4,7,Great American Ball Park,,,,,,37,4,5,1,0,1,3,7,13,0,45,7,14,2,0,0,7,4,11,1,9.6,14,7,4,4,11,0,10.3,5,4,2,7,13,1
7673,633261,2021-07-17,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,2,9,Coors Field,,,,,,30,2,4,2,0,0,2,2,10,0,39,9,12,4,0,4,9,1,9,0,8.3,12,9,9,1,9,4,9.0,4,2,2,2,10,0
7670,633262,2021-07-17,2021,R,Final,Chicago White Sox,Houston Astros,10,1,Guaranteed Rate Field,,,,,,35,10,12,3,0,5,10,5,4,0,30,1,3,1,0,1,1,0,8,0,9.0,3,1,1,0,8,1,7.3,12,10,10,5,4,5
7661,633275,2021-07-17,2021,R,Final,Detroit Tigers,Minnesota Twins,5,4,Comerica Park,,,,,,27,5,5,0,1,0,5,1,12,1,31,4,8,2,0,1,3,1,4,1,7.3,8,4,3,1,4,1,7.2,5,5,4,1,12,0
7669,633281,2021-07-17,2021,R,Final,St. Louis Cardinals,San Francisco Giants,3,1,Busch Stadium,,,,,,31,3,7,1,0,2,3,0,4,0,32,1,6,0,0,0,0,4,4,0,8.3,6,1,1,4,4,0,8.0,7,3,3,0,4,2
7674,633286,2021-07-17,2021,R,Final,Los Angeles Angels,Seattle Mariners,9,4,Angel Stadium,,,,,,38,9,14,7,0,2,9,1,11,1,35,4,10,0,0,1,4,6,10,0,6.9,10,4,4,6,10,1,8.0,14,9,9,1,11,2
7665,633290,2021-07-17,2021,R,Final,Pittsburgh Pirates,New York Mets,9,7,PNC Park,,,,,,38,9,13,2,0,2,9,4,6,0,34,7,11,5,0,3,7,5,5,0,8.299999999999999,11,7,6,5,5,3,7.5,13,9,9,4,6,2
7671,633298,2021-07-17,2021,R,Completed Early: Rain,New York Yankees,Boston Red Sox,3,1,Yankee Stadium,,,,,,23,3,5,1,0,2,3,2,9,0,23,1,5,1,0,0,1,2,11,1,6.0,5,1,1,2,11,0,5.3,5,3,3,2,9,2
7672,633303,2021-07-17,2021,R,Final,Atlanta Braves,Tampa Bay Rays,9,0,Truist Park,,,,,,33,9,11,5,0,2,9,3,3,0,31,0,4,0,0,0,0,2,8,0,9.0,4,0,0,2,8,0,7.3,11,9,9,3,3,2
7662,633306,2021-07-17,2021,R,Final,Athletics,Cleveland Guardians,2,3,Oakland Coliseum,,,,,,32,2,7,2,0,0,2,3,10,1,33,3,8,2,0,1,3,2,10,0,9.0,8,3,3,2,10,1,9.0,7,2,2,3,10,0
7663,633319,2021-07-17,2021,R,Final,Arizona Diamondbacks,Chicago Cubs,2,4,Chase Field,,,,,,31,2,5,0,0,0,2,4,9,1,33,4,7,2,0,1,4,3,12,1,8.3,7,4,4,3,12,1,9.0,5,2,2,4,9,0
7660,634222,2021-07-17,2021,R,Final,Detroit Tigers,Minnesota Twins,1,0,Comerica Park,,,,,,24,1,6,1,0,1,1,1,2,0,23,0,2,0,0,0,0,0,7,0,7.0,2,0,0,0,7,0,5.300000000000001,6,1,1,1,2,1
7687,633228,2021-07-18,2021,R,Final,St. Louis Cardinals,San Francisco Giants,2,1,Busch Stadium,,,,,,29,2,5,1,0,1,2,2,8,0,32,1,5,0,0,1,1,5,10,0,9.0,5,1,1,5,10,1,8.0,5,2,2,2,8,1
7676,633235,2021-07-18,2021,R,Final,Pittsburgh Pirates,New York Mets,6,7,PNC Park,,,,,,37,6,11,4,0,0,4,5,7,1,38,7,11,1,0,2,6,6,11,0,8.3,11,7,6,6,11,2,8.3,11,6,5,5,7,0
7683,633237,2021-07-18,2021,R,Final,Atlanta Braves,Tampa Bay Rays,5,7,Truist Park,,,,,,39,5,12,4,0,0,5,3,8,0,32,7,8,3,0,2,6,3,6,1,7.6000000000000005,8,7,7,3,6,2,8.3,12,5,4,3,8,0
7690,633238,2021-07-18,2021,R,Final,Athletics,Cleveland Guardians,2,4,Oakland Coliseum,,,,,,30,2,4,1,0,1,1,1,8,0,37,4,9,0,0,2,4,2,10,2,8.3,9,4,3,2,10,2,9.0,4,2,2,1,8,1
7684,633239,2021-07-18,2021,R,Final,Philadelphia Phillies,Miami Marlins,7,4,Citizens Bank Park,,,,,,31,7,13,1,0,2,6,4,3,1,35,4,10,2,0,1,4,3,10,1,8.3,10,4,4,3,10,1,7.3,13,7,6,4,3,2
7686,633247,2021-07-18,2021,R,Final,Chicago White Sox,Houston Astros,4,0,Guaranteed Rate Field,,,,,,30,4,7,1,0,2,4,2,4,0,28,0,1,0,0,0,0,0,13,0,9.0,1,0,0,0,13,0,7.3,7,4,4,2,4,2
7692,633251,2021-07-18,2021,R,Final,Arizona Diamondbacks,Chicago Cubs,6,4,Chase Field,,,,,,28,6,8,3,0,1,5,11,4,2,34,4,7,4,0,0,4,0,8,0,9.0,7,4,4,0,8,0,5.9,8,6,6,11,4,1
7682,633252,2021-07-18,2021,R,Final,Cincinnati Reds,Milwaukee Brewers,0,8,Great American Ball Park,,,,,,32,0,5,0,0,0,0,1,14,0,37,8,11,0,1,2,8,5,11,1,8.3,11,8,8,5,11,2,8.299999999999999,5,0,0,1,14,0
7689,633255,2021-07-18,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,6,5,Coors Field,,,,,,36,6,8,1,0,1,5,2,9,1,38,5,9,1,0,2,5,3,12,1,10.0,9,5,4,3,12,2,8.5,8,6,4,2,9,1
